year,num_stars,num_planets,num_habitable_planets,num_life,num_complex_life,num_intelligent_life,num_cultural_life,N,N_extinct
1062000000,45310827775.039825,18124331110.01592,4497150224.746801,1340030405.217645,289713306.76328063,107949357.2221203,6683568.34093332,964054.1847258545,213836826.64404362
1063000000,45340153202.97029,18136061281.188107,4503963815.189436,1343126857.7696722,290605589.02576023,108314667.16983393,6706220.999166393,967325.634720413,214800880.82876948
1064000000,45369459626.428986,18147783850.571587,4510779863.922436,1346226927.3686633,291499597.6173178,108680777.1521918,6728923.357533665,970604.2726231924,215768206.4634899
1065000000,45398747059.12326,18159498823.649296,4517598365.91576,1349330612.7993076,292395333.5243298,109047687.79398341,6751675.454992784,973890.1040849265,216738810.73611307
1066000000,45428015514.74969,18171206205.899868,4524419316.144627,1352437912.8425403,293292797.73048073,109415399.71869572,6774477.3304204345,977183.134744635,217712700.840198
1067000000,45457265006.994095,18182906002.79763,4531242709.589504,1355548826.2755508,294191991.21676385,109783913.54851271,6797329.022612309,980483.3702296183,218689883.97494265
1068000000,45486495549.53155,18194598219.81261,4538068541.236109,1358663351.871793,295092914.9614811,110153229.90431502,6820230.570283087,983790.8161554543,219670367.3451723
1069000000,45515707156.026375,18206282862.41054,4544896806.0753975,1361781488.4009933,295995569.9402438,110523349.40567945,6843182.012066397,987105.4781259946,220654158.16132775
1070000000,45544899840.13218,18217959936.05286,4551727499.103565,1364903234.6291595,296899957.1259727,110894272.67087859,6866183.386514802,990427.3617333594,221641263.63945374
1071000000,45574073615.49183,18229629446.19672,4558560615.32204,1368028589.31859,297806077.4888986,111266000.31688042,6889234.7320997715,993756.4725579361,222631691.0011871
1072000000,45603228495.73748,18241291398.294983,4565396149.737477,1371157551.2278826,298713931.9965624,111638532.95934787,6912336.087211648,997092.8161683743,223625447.47374502
1073000000,45632364494.49059,18252945797.796227,4572234097.361756,1374290119.1119442,299623521.6138161,112011871.21263847,6935487.490159631,1000436.3981215805,224622540.2899134
1074000000,45661481625.36192,18264592650.14476,4579074453.211973,1377426291.721998,300534847.30282235,112386015.68980393,6958688.9791717455,1003787.2239627173,225622976.68803495
1075000000,45690579901.951546,18276231960.78061,4585917212.310439,1380566067.805594,301447910.02305543,112760967.0025898,6981940.592394826,1007145.2992251979,226626763.91199768
1076000000,45719659337.84885,18287863735.13953,4592762369.684674,1383709446.106617,302362710.73130155,113136725.76143503,7005242.367894487,1010510.6294306837,227633909.2112229
1077000000,45748719946.632545,18299487978.65301,4599609920.367402,1386856425.3652956,303279250.3816591,113513292.57547165,7028594.343655099,1013883.2200890803,228644419.84065357
1078000000,45777761741.87071,18311104696.74828,4606459859.396544,1390007004.318211,304197529.92553926,113890668.05252436,7051996.557579766,1017263.0766985342,229658303.06074265
1079000000,45806784737.12076,18322713894.848297,4613312181.81522,1393161181.6983063,305117550.31166625,114268852.7991102,7075449.0474903025,1020650.2047454285,230675566.1374412
1080000000,45835788945.92945,18334315578.371773,4620166882.671737,1396318956.2348943,306039312.4860779,114647847.42043822,7098951.851127215,1024044.6097043817,231696216.34218663
1081000000,45864774381.832924,18345909752.733162,4627023957.019587,1399480326.6536672,306962817.392126,115027652.52040902,7122505.00614967,1027446.2970382427,232720260.951891
1082000000,45893741058.35669,18357496423.34267,4633883399.917443,1402645291.6767054,307888065.9704769,115408268.70161459,7146108.550135488,1030855.2721980877,233747707.24892926
1083000000,45922688989.01565,18369075595.606255,4640745206.429156,1405813850.0224853,308815059.15911186,115789696.56533778,7169762.520581105,1034271.5406232182,234778562.52112734
1084000000,45951618187.31409,18380647274.92563,4647609371.623745,1408986000.4058888,309743797.8933274,116171936.71155211,7193466.954901561,1037695.1077411568,235812834.06175056
1085000000,45980528666.74569,18392211466.698273,4654475890.575396,1412161741.5382123,310674283.10573596,116554989.73892136,7217221.890430479,1041125.9789676443,236850529.1694917
1086000000,46009420440.793564,18403768176.317425,4661344758.363457,1415341072.1271746,311606515.7262664,116938856.24479929,7241027.36442004,1044564.1597066369,237891655.14845935
1087000000,46038293522.93024,18415317409.172092,4668215970.072433,1418523990.8769267,312540496.6821644,117323536.8252293,7264883.41404097,1048009.6553503036,238936219.30816597
1088000000,46067147926.61765,18426859170.64706,4675089520.791984,1421710496.4880588,313476226.89799285,117709032.07494415,7288790.07638251,1051462.4712790225,239984228.96351627
1089000000,46095983665.307205,18438393466.122883,4681965405.616911,1424900587.6576111,314413707.29563266,118095342.58736564,7312747.38845241,1054922.6128613786,241035691.4347953
1090000000,46124800752.439735,18449920300.975895,4688843619.647164,1428094263.0790806,315352938.794283,118482468.95460427,7336755.387176896,1058390.0854541603,242090614.04765666
1091000000,46153599201.445526,18461439680.578213,4695724157.987828,1431291521.442431,316293922.31046194,118870411.76745903,7360814.109400662,1061864.8944023582,243149004.13311082
1092000000,46182379025.74434,18472951610.297737,4702607015.749124,1434492361.4341006,317236658.758007,119259171.61541705,7384923.591886845,1065347.0450391597,244210869.02751318
1093000000,46211140238.7454,18484456095.49816,4709492188.046398,1437696781.7370117,318181149.0480757,119648749.08665334,7409083.871317013,1068836.5426859495,245276216.07255232
1094000000,46239882853.84742,18495953141.53897,4716379670.000124,1440904781.0305781,319127394.08914584,120039144.7680305,7433294.984291142,1072333.3926523044,246345052.61523828
1095000000,46268606884.43861,18507442753.775448,4723269456.735893,1444116357.990715,320075394.7870166,120430359.24509844,7457556.967327599,1075837.6002359919,247417386.00789058
1096000000,46297312343.89667,18518924937.55867,4730161543.384413,1447331511.2898467,321025152.0448084,120822393.10209419,7481869.85686313,1079349.1707229675,248493223.60812658
1097000000,46325999245.588806,18530399698.235523,4737055925.0815,1450550239.596915,321976666.7629642,121215246.92194152,7506233.689252838,1082868.1093873736,249572572.77884954
1098000000,46354667602.87175,18541867041.1487,4743952596.968077,1453772541.5773885,322929939.83924955,121608921.28625077,7530648.500770168,1086394.421491534,250655440.8882369
1099000000,46383317429.09176,18553326971.636703,4750851554.190167,1456998415.893271,323884972.1687534,122003416.7753186,7555114.327606895,1089928.1122859537,251741835.30972844
1100000000,46411948737.584625,18564779495.033848,4757752791.8988905,1460227861.2031095,324841764.64388853,122398733.96812767,7579631.205873101,1093469.1870093169,252831763.4220144
1101000000,46440561541.67568,18576224616.67027,4764656305.250458,1463460876.1620033,325800318.1543924,122794873.44234648,7604199.171597168,1097017.650888484,253925232.6090237
1102000000,46469155854.67981,18587662341.87192,4771562089.406168,1466697459.4216125,326760633.58732766,123191835.77432911,7628818.260725755,1100573.5091384896,255022250.25991216
1103000000,46497731689.90147,18599092675.960583,4778470139.532401,1469937609.6301656,327722711.8270825,123589621.53911498,7653488.50912379,1104136.7669625385,256122823.76905066
1104000000,46526289060.63467,18610515624.25386,4785380450.800615,1473181325.4324694,328686553.7553717,123988231.31042863,7678209.952574449,1107707.4295520075,257226960.5360132
1105000000,46554827980.163,18621931192.065197,4792293018.3873415,1476428605.4699163,329652160.2512369,124387665.66067953,7702982.626779154,1111285.5020864394,258334667.9655652
1106000000,46583348461.75967,18633339384.703865,4799207837.47418,1479679448.3804936,330619532.19104767,124787925.16096184,7727806.56735754,1114870.9897335437,259445953.46765164
1107000000,46611850518.68744,18644740207.474976,4806124903.247795,1482933852.7987912,331588670.4485016,125189010.38105418,7752681.809847462,1118463.8976491934,260560824.45738518
1108000000,46640334164.19871,18656133665.679485,4813044210.899909,1486191817.3560104,332559575.8946253,125590921.88941948,7777608.389704971,1122064.2309774226,261679288.35503438
1109000000,46668799411.53548,18667519764.614193,4819965755.627298,1489453340.6799726,333532249.39777505,125993660.25320476,7802586.342304299,1125671.9948504262,262801352.5860118
1110000000,46697246273.92937,18678898509.571747,4826889532.631792,1492718421.395127,334506691.8236374,126397226.03824095,7827615.702937856,1129287.194388556,263927024.58086222
1111000000,46725674764.60163,18690269905.840652,4833815537.120262,1495987058.1225598,335482904.03522986,126801619.80904268,7852696.506816213,1132909.834700321,265056311.7752508
1112000000,46754084896.76316,18701633958.705265,4840743764.304623,1499259249.4800017,336460886.8929015,127206842.12880808,7877828.789068085,1136539.920882385,266189221.6099511
1113000000,46782476683.61451,18712990673.445805,4847674209.401823,1502534994.0818372,337440641.2543338,127612893.55941868,7903012.584740329,1140177.4580195635,267325761.53083348
1114000000,46810850138.34587,18724340055.33835,4854606867.633845,1505814290.5391123,338422167.97454125,128019774.66143915,7928247.928797931,1143822.4511848234,268465938.98885304
1115000000,46839205274.137115,18735682109.654846,4861541734.227697,1509097137.459543,339405467.90587205,128427485.99411722,7953534.856123988,1147474.9054392823,269609761.44003785
1116000000,46867542104.15779,18747016841.663116,4868478804.415411,1512383533.4475238,340390541.89800876,128836028.11538343,7978873.401519703,1151134.8258322044,270757236.3454771
1117000000,46895860641.567116,18758344256.626846,4875418073.434035,1515673477.104136,341377390.7979693,129245401.58185107,8004263.599704379,1154802.2174010014,271908371.1713093
1118000000,46924160899.514015,18769664359.805603,4882359536.525632,1518966967.0271554,342366015.4501073,129655606.94881593,8029705.485315402,1158477.0851712287,273063173.3887103
1119000000,46952442891.1371,18780977156.454838,4889303188.937272,1522264001.8110614,343356416.696113,130066644.77025624,8055199.092908233,1162159.4341565876,274221650.47388154
1120000000,46980706629.564705,18792282651.82588,4896249025.921031,1525564580.047045,344348595.37501407,130478515.59883249,8080744.4569564015,1165849.2693589188,275383809.90803814
1121000000,47008952127.91487,18803580851.165943,4903197042.733983,1528868700.323017,345342552.32317626,130891219.98588729,8106341.6118515,1169546.5957682065,276549659.1773971
1122000000,47037179399.29537,18814871759.718143,4910147234.638199,1532176361.2236156,346338288.3743042,131304758.48144525,8131990.591903164,1173251.4183625733,277719205.7731653
1123000000,47065388456.80372,18826155382.72148,4917099596.900739,1535487561.330217,347335804.359442,131719131.63421287,8157691.431339074,1176963.7421082805,278892457.19152784
1124000000,47093579313.52716,18837431725.41086,4924054124.793649,1538802299.2209399,348335101.1069743,132134339.99157836,8183444.164304945,1180683.5719597265,280069420.9336361
1125000000,47121751982.54271,18848700793.01708,4931010813.593957,1542120573.470657,349336179.4426269,132550384.09961158,8209248.824864516,1184410.9128594466,281250104.50559586
1126000000,47149906476.91712,18859962590.766846,4937969658.583669,1545442382.651002,350339040.18946743,132967264.50306398,8235105.446999542,1188145.7697381093,282434515.4184553
1127000000,47178042809.70694,18871217123.882774,4944930655.04976,1548767725.3303766,351343684.1679063,133384981.74536833,8261014.064609801,1191888.1475145181,283622661.18819344
1128000000,47206160993.95847,18882464397.58339,4951893798.284177,1552096600.073961,352350112.19569737,133803536.36863881,8286974.711513066,1195638.05109561,284814549.33570796
1129000000,47234261042.70783,18893704417.08313,4958859083.583826,1555429005.4437203,353358325.087939,134222928.91367078,8312987.421445113,1199395.4853764533,286010187.38680357
1130000000,47262342968.9809,18904937187.592358,4965826506.250576,1558764939.9984136,354368323.6570746,134643159.91994074,8339052.228059708,1203160.4552402478,287209582.87218004
1131000000,47290406785.79339,18916162714.317352,4972796061.591247,1562104402.293601,355380108.7128934,135064229.92560625,8365169.164928613,1206932.9655583221,288412743.3274203
1132000000,47318452506.1508,18927381002.46032,4979767744.917609,1565447390.881653,356393681.0625316,135486139.46750584,8391338.265541563,1210713.021190137,289619676.29297864
1133000000,47346480143.04848,18938592057.21939,4986741551.546381,1568793904.3117583,357409041.5104729,135908889.08115894,8417559.563306272,1214500.6269832787,290830389.3141688
1134000000,47374489709.47158,18949795883.78863,4993717476.799217,1572143941.1299312,358426190.8585494,136332479.30076575,8443833.091548426,1218295.7877734632,292044889.9411521
1135000000,47402481218.39511,18960992487.358044,5000695516.002712,1575497499.8790205,359445129.9059427,136756910.65920728,8470158.883511681,1222098.508384533,293263185.7289256
1136000000,47430454682.78392,18972181873.113567,5007675664.48839,1578854579.098717,360465859.44918424,137182183.68804523,8496536.972357651,1225908.7936284577,294485284.2373101
1137000000,47458410115.59271,18983364046.237083,5014657917.592703,1582215177.325562,361488380.2821566,137608298.91752192,8522967.39116592,1229726.6483053311,295711193.03093857
1138000000,47486347529.76605,18994539011.906418,5021642270.657025,1585579293.0929549,362512693.1960943,138035256.87656027,8549450.172934012,1233552.0772033748,296940919.6792439
1139000000,47514266938.23838,19005706775.29535,5028628719.02765,1588946924.9311616,363538798.9795844,138463058.09276372,8575985.350577418,1237385.0850989327,298174471.7564473
1140000000,47542168353.93401,19016867341.5736,5035617258.055783,1592318071.3673227,364566698.4185678,138891703.09241623,8602572.95692957,1241225.676756475,299411856.84154624
1141000000,47570051789.767166,19028020715.90686,5042607883.097542,1595692730.9254608,365596392.2963395,139321192.4004822,8629213.024741847,1245073.8569285944,300653082.51830274
1142000000,47597917258.64194,19039166903.45677,5049600589.513947,1599070902.126489,366627881.3935504,139751526.54060647,8655905.586683577,1248929.6303560073,301898156.3752313
1143000000,47625764773.45235,19050305909.380936,5056595372.6709175,1602452583.488219,367661166.4882072,140182706.0351143,8682650.675342027,1252793.0017675536,303147086.00558734
1144000000,47653594347.08233,19061437738.832928,5063592227.939273,1605837773.525369,368696248.3556741,140614731.4050112,8709448.323222406,1256663.9758801963,304399879.0073549
1145000000,47681405992.40572,19072562396.962284,5070591150.694719,1609226470.7495708,369733127.76867324,141047603.16998327,8736298.562747862,1260542.557399021,305656542.9832351
1146000000,47709199722.286316,19083679888.91452,5077592136.317853,1612618673.6693792,370771805.4972857,141481321.84839672,8763201.426259475,1264428.7510172345,306917085.54063416
1147000000,47736975549.577835,19094790219.831127,5084595180.194151,1616014380.7902792,371812282.3089527,141915887.95729822,8790156.946016267,1268322.5614161664,308181514.29165137
1148000000,47764733487.12394,19105893394.84957,5091600277.713969,1619413590.6146934,372854558.96847606,142351302.01241478,8817165.154195197,1272223.993265268,309449836.8530675
1149000000,47792473547.75827,19116989419.103302,5098607424.272537,1622816301.641991,373898636.23801965,142787564.52815366,8844226.082891157,1276133.0512221137,310722060.8463328
1150000000,47820195744.30441,19128078297.72176,5105616615.269953,1626222512.3684943,374944514.8771099,143224676.0176025,8871339.764116975,1280049.7399323985,311998193.8975549
1151000000,47847900089.575935,19139160035.830368,5112627846.111178,1629632221.287489,375992195.642637,143662636.99252927,8898506.229803415,1283974.06402994,313278243.6374873
1152000000,47875586596.37638,19150234638.550545,5119641112.2060375,1633045426.889229,377041679.2888558,144101447.9633823,8925725.511799175,1287906.0281366764,314562217.7015172
1153000000,47903255277.49929,19161302110.99971,5126656408.96921,1636462127.6609466,378092966.5673867,144541109.43929034,8952997.641870897,1291845.6368626696,315850123.7296539
1154000000,47930906145.7282,19172362458.291275,5133673731.820225,1639882322.086859,379146058.2272166,144981621.92806247,8980322.651703151,1295792.894806103,317141969.3665166
1155000000,47958539213.83666,19183415685.53466,5140693076.18346,1643306008.6481771,380200955.0147002,145422985.93618822,9007700.572898451,1299747.8065532811,318437762.2613227
1156000000,47986154494.588234,19194461797.83529,5147714437.488136,1646733185.823113,381257657.6735604,145865201.96883762,9035131.436977258,1303710.3766786319,319737510.067876
1157000000,48013752000.736496,19205500800.294594,5154737811.16831,1650163852.086887,382316166.94488984,146308270.52986112,9062615.275377965,1307680.6097447057,321041220.4445546
1158000000,48041331745.02506,19216532698.01002,5161763192.662873,1653598005.9117365,383376483.5671516,146752192.12178978,9090152.119456923,1311658.5103021755,322348901.05429935
1159000000,48068893740.1876,19227557496.075035,5168790577.415546,1657035645.7669234,384438608.27618027,147196967.24583516,9117742.000488413,1315644.0828898398,323660559.56460154
1160000000,48096437998.94781,19238575199.579117,5175819960.874876,1660476770.118742,385502541.80518293,147642596.40188953,9145384.949664688,1319637.3320346158,324976203.6474914
1161000000,48123964534.01945,19249585813.607773,5182851338.494228,1663921377.4305265,386568284.88474023,148089080.08852583,9173080.998095937,1323638.2622515499,326295840.979526
1162000000,48151473358.106346,19260589343.242535,5189884705.731785,1667369466.162659,387635838.2428073,148536418.80299774,9200830.176810311,1327646.8780438097,327619479.24177754
1163000000,48178964483.90241,19271585793.56096,5196920058.05054,1670821034.7725766,388705202.6047149,148984613.0412397,9228632.516753927,1331663.1839026883,328947126.11982137
1164000000,48206437924.09163,19282575169.636646,5203957390.918295,1674276081.7147803,389776378.69317025,149433663.29786718,9256488.04879086,1335687.184307605,330278789.30372405
1165000000,48233893691.34807,19293557476.539223,5210996699.807654,1677734605.4408417,390849367.22825843,149883570.06617638,9284396.803703155,1339718.8837261058,331614476.4880316
1166000000,48261331798.33591,19304532719.33436,5218037980.19602,1681196604.399411,391924168.927443,150334333.83814472,9312358.81219083,1343758.2866138602,332954195.37175775
1167000000,48288752257.70943,19315500903.083767,5225081227.565589,1684662077.036225,393000784.50556743,150785955.10443062,9340374.104871882,1347805.3974146682,334297953.6583716
1168000000,48316155082.11302,19326462032.845203,5232126437.403348,1688131021.7941146,394079214.67485577,151238434.35437372,9368442.71228229,1351860.2205604564,335645759.0557863
1169000000,48343540284.18121,19337416113.67248,5239173605.201069,1691603437.113012,395159460.144914,151691772.07599497,9396564.664876018,1355922.7604712797,336997619.27634674
1170000000,48370907876.53865,19348363150.61546,5246222726.455304,1695079321.429959,396241521.6227309,152145968.7559967,9424739.993025023,1359993.021555323,338353542.036818
1171000000,48398257871.80013,19359303148.72005,5253273796.667384,1698558673.1791143,397325399.8126795,152601024.87976268,9452968.72701927,1364071.0082089007,339713535.05837333
1172000000,48425590282.570595,19370236113.028236,5260326811.3434105,1702041490.7917614,398411095.41651773,153056940.93135828,9481250.897066722,1368156.7248164597,341077606.0665822
1173000000,48452905121.44514,19381162048.578053,5267381765.994253,1705527772.6963158,399498609.1333896,153513717.39353058,9509586.533293348,1372250.1757505774,342445762.79139864
1174000000,48480202401.009026,19392080960.403606,5274438656.135545,1709017517.3183331,400587941.65982634,153971354.7477084,9537975.665743142,1376351.3653719632,343818012.9671492
1175000000,48507482133.83769,19402992853.535072,5281497477.287679,1712510723.0805163,401679093.68974763,154429853.47400257,9566418.324378127,1380460.298029463,345194364.33252114
1176000000,48534744332.49675,19413897732.998695,5288558224.975802,1716007388.4027233,402772065.91446257,154889214.05120587,9594914.539078353,1384576.9780600555,346574824.6305506
1177000000,48561989009.542015,19424795603.8168,5295620894.729814,1719507511.7019746,403866859.02267075,155349436.9567933,9623464.339641906,1388701.4097888558,347959401.6086107
1178000000,48589216177.519485,19435686471.007786,5302685482.084357,1723011091.392461,404963473.7004634,155810522.6669221,9652067.755784925,1392833.5975291156,349348103.01839954
1179000000,48616425848.96537,19446570339.58614,5309751982.578819,1726518125.8855512,406061910.63132465,156272471.65643197,9680724.817141604,1396973.5455822246,350740936.61592865
1180000000,48643618036.4061,19457447214.56243,5316820391.757323,1730028613.5897985,407162170.4961324,156735284.3988452,9709435.553264193,1401121.2582377116,352137910.1615109
1181000000,48670792752.358315,19468317100.943317,5323890705.168726,1733542552.9109492,408264253.97315955,157198961.36636668,9738199.993623026,1405276.7397732467,353539031.4197486
1182000000,48697950009.328896,19479180003.731552,5330962918.366613,1737059942.2519505,409368161.73807526,157663503.02988425,9767018.167606505,1409439.9944546397,354944308.1595219
1183000000,48725089819.81496,19490035927.92598,5338037026.909296,1740580780.0129566,410473894.46394604,158128909.8589687,9795890.104521131,1413611.0265358447,356353748.1539765
1184000000,48752212196.30387,19500884878.521545,5345113026.359804,1744105064.5913374,411581452.82123685,158595182.321874,9824815.833591498,1417789.8402589597,357767359.18051237
1185000000,48779317151.27325,19511726860.509296,5352190912.285885,1747632794.3816857,412690837.4778122,159062320.8855374,9853795.383960314,1421976.4398542272,359185149.0207713
1186000000,48806404697.19096,19522561878.876385,5359270680.259996,1751163967.7758238,413802049.0989373,159530326.01557958,9882828.784688396,1426170.829540038,360607125.4606255
1187000000,48833474846.51518,19533389938.60607,5366352325.859304,1754698583.1628122,414915088.3472795,159999198.176305,9911916.064754698,1430373.0135229297,362033296.29016554
1188000000,48860527611.694336,19544211044.67773,5373435844.665678,1758236638.9289565,416029955.8829091,160468937.8307018,9941057.253056305,1434582.99599759,363463669.30368847
1189000000,48887563005.16714,19555025202.066853,5380521232.265684,1761778133.4578147,417146652.36330086,160939545.44044212,9970252.378408454,1438800.7811468584,364898252.2996861
1190000000,48914581039.3626,19565832415.74504,5387608484.250585,1765323065.1302047,418265178.4433348,161411021.4658823,9999501.469544545,1443026.373141726,366337053.08083296
1191000000,48941581726.70006,19576632690.680023,5394697596.2163315,1768871432.3242118,419385534.7752978,161883366.36606303,10028804.555116145,1447259.7761413394,367780079.45397466
1192000000,48968565079.589134,19587426031.83565,5401788563.763563,1772423233.4151962,420507722.0088846,162356580.59870952,10058161.663693,1451500.9942930008,369227339.230116
1193000000,48995531110.42978,19598212444.17191,5408881382.4976,1775978466.7758,421631740.79119873,162830664.6202317,10087572.823763054,1455750.0317321674,370678840.224409
1194000000,49022479831.612274,19608991932.644905,5415976048.028437,1779537130.775955,422757591.7667543,163305618.8857244,10117038.06373246,1460006.8925824596,372134590.2561411
1195000000,49049411255.517235,19619764502.20689,5423072555.970745,1783099223.7828896,423885275.57747674,163781443.84896758,10146557.411925577,1464271.5809556565,373594597.1487236
1196000000,49076325394.51562,19630530157.806244,5430170901.943863,1786664744.1611369,425014792.8627041,164258139.96242657,10176130.896585003,1468544.1009516988,375058868.7296793
1197000000,49103222260.96874,19641288904.387493,5437271081.5717945,1790233690.2725408,426146144.2591885,164735707.67725214,10205758.545871578,1472824.456658694,376527412.83063096
1198000000,49130101867.22828,19652040746.891308,5444373090.483202,1793806060.4762647,427279330.40109706,165214147.44328088,10235440.387864389,1477112.6521529139,378000237.2872897
1199000000,49156964225.63627,19662785690.254505,5451476924.311406,1797381853.1287978,428414351.92001337,165693459.70903525,10265176.450560799,1481408.6914987995,379477349.9394426
1200000000,49183809348.52513,19673523739.41005,5458582578.694378,1800961066.583963,429551209.4449386,166173644.921724,10294966.761876449,1485712.57874896,380958758.6309414
1201000000,49210637248.217674,19684254899.287064,5465690049.274735,1804543699.192924,430689903.60229266,166654703.52724218,10324811.34964528,1490024.3179441788,382444471.20969033
1202000000,49237447937.027084,19694979174.81083,5472799331.699741,1808129749.3041925,431830435.0159157,167136635.97017148,10354710.241619531,1494343.9131134127,383934495.5276345
1203000000,49264241427.256966,19705696570.90278,5479910421.621297,1811719215.2636354,432972804.3070691,167619442.69378048,10384663.465469776,1498671.3682737919,385428839.4407479
1204000000,49291017731.20132,19716407092.48052,5487023314.695937,1815312095.4144824,434117012.0944371,168103124.1400248,10414671.04878492,1503006.6874306272,386927510.8090217
1205000000,49317776861.14456,19727110744.457817,5494138006.584829,1818908388.0973327,435263058.9941275,168587680.74954745,10444733.019072216,1507349.8745774087,388430517.49645233
1206000000,49344518829.36155,19737807531.74461,5501254492.953766,1822508091.650163,436410945.6196734,169073112.96167892,10474849.403757289,1511700.9336958076,389937867.37102973
1207000000,49371243648.11755,19748497459.247013,5508372769.473162,1826111204.4083335,437560672.5820342,169559421.21443766,10505020.230184143,1516059.868755679,391449568.3047255
1208000000,49397951329.6683,19759180531.86731,5515492831.8180485,1829717724.7045968,438712240.48959714,170046605.94453,10535245.525615185,1520426.683715067,392965628.1734812
1209000000,49424641886.25995,19769856754.50397,5522614675.668073,1833327650.8691034,439865649.94817847,170534667.58735076,10565525.317231221,1524801.3825202012,394486054.8571963
1210000000,49451315330.129135,19780526132.051647,5529738296.707491,1836940981.2294102,441020901.5610246,171023606.57698324,10595859.632131495,1529183.9691055033,396010856.2397165
1211000000,49477971673.502945,19791188669.401173,5536863690.625163,1840557714.1104867,442177995.9288135,171513423.34619963,10626248.497333694,1533574.447393588,397540040.20882195
1212000000,49504610928.59894,19801844371.43957,5543990853.114552,1844177847.8347232,443336933.6496561,172004118.3264612,10656691.939773958,1537972.8212952653,399073614.65621555
1213000000,49531233107.62516,19812493243.05006,5551119779.873714,1847801380.7219367,444497715.31909746,172495691.94791862,10687189.986306917,1542379.0947095423,400611587.4775108
1214000000,49557838222.78014,19823135289.112053,5558250466.605303,1851428311.089379,445660341.53011817,172988144.6394122,10717742.663705682,1546793.2715236284,402153966.5722203
1215000000,49584426286.252914,19833770514.501163,5565382909.016556,1855058637.2517436,446824812.87313557,173481476.82847217,10748349.99866188,1551215.3556129334,403700759.843744
1216000000,49610997310.22301,19844398924.0892,5572517102.819298,1858692357.5211725,447991129.9360051,173975688.94131896,10779012.01778566,1555645.3508410717,405251975.1993569
1217000000,49637551306.860466,19855020522.744183,5579653043.729933,1862329470.207264,449159293.3040218,174470781.4028635,10809728.74760572,1560083.261059867,406807620.55019796
1218000000,49664088288.32585,19865635315.330338,5586790727.4694395,1865969973.6170785,450329303.55992126,174966754.6367075,10840500.21456932,1564529.090109351,408367703.81125784
1219000000,49690608266.77026,19876243306.708103,5593930149.76337,1869613866.0551474,451501161.2838815,175463609.0651438,10871326.445042301,1568982.84181777,409932232.9013672
1220000000,49717111254.33533,19886844501.73413,5601071306.341842,1873261145.8234787,452674867.0535237,175961345.1091565,10902207.465309098,1573444.5200015835,411501215.743185
1221000000,49743597263.15322,19897438905.261288,5608214192.939538,1876911811.2215645,453850421.44391406,176459963.18842146,10933143.301572766,1577914.12846547,413074660.2631866
1222000000,49770066305.346664,19908026522.138664,5615358805.295699,1880565860.5463881,455027825.0275648,176959463.72130647,10964133.979955,1582391.6710023275,414652574.39165205
1223000000,49796518393.028946,19918607357.211575,5622505139.15412,1884223292.0924313,456207078.37443584,177459847.12487158,10995179.52649614,1586877.1513932785,416234966.0626544
1224000000,49822953538.30391,19929181415.32156,5629653190.263149,1887884104.1516812,457388182.05193573,177961113.8148695,11026279.9671552,1591370.5734076693,417821843.2140477
1225000000,49849371753.26599,19939748701.306393,5636802954.375678,1891548295.0136366,458571136.62492347,178463264.2057458,11057435.32780989,1595871.9408030764,419413213.7874553
1226000000,49875773050.0002,19950309220.000076,5643954427.249144,1895215862.9653165,459755942.6557095,178966298.71063924,11088645.634256633,1600381.2573253054,421009085.7282584
1227000000,49902157440.58214,19960862976.232853,5651107604.645519,1898886806.2912655,460942600.70405746,179470217.74138218,11119910.912210582,1604898.5267083987,422609466.98558366
1228000000,49928524937.07801,19971409974.831203,5658262482.331313,1902561123.2735617,462131111.3271852,179975021.70850083,11151231.187305639,1609423.752674635,424214365.5122921
1229000000,49954875551.544624,19981950220.617847,5665419056.077563,1906238812.1918237,463321475.07976645,180480711.02121556,11182606.485094476,1613956.9389345322,425823789.2649667
1230000000,49981209296.0294,19992483718.41176,5672577321.659833,1909919871.3232172,464513692.513932,180987286.08744135,11214036.831048567,1618498.0891868502,427437746.20390123
1231000000,50007526182.57039,20003010473.028152,5679737274.858209,1913604298.9424615,465707764.17927116,181494747.31378797,11245522.250558183,1623047.2071185969,429056244.2930881
1232000000,50033826223.19626,20013530489.278503,5686898911.4572935,1917292093.321838,466903690.6228333,182003095.1055604,11277062.768932441,1627604.296405026,430679291.50020665
1233000000,50060109429.92633,20024043771.97053,5694062227.246204,1920983252.7311947,468101472.3891291,182512329.8667592,11308658.411399309,1632169.3607096463,432306895.79661167
1234000000,50086375814.77057,20034550325.908226,5701227218.018566,1924677775.4379563,469301110.020132,183022452.00008082,11340309.203105625,1636742.4036842186,433939065.15732133
1235000000,50112625389.72958,20045050155.89183,5708393879.572511,1928375659.7071283,470502604.0552796,183533461.90691796,11372015.169117134,1641323.4289687625,435575807.56100553
1236000000,50138858166.79465,20055543266.717857,5715562207.71067,1932076903.8013048,471705955.03147507,184045359.9873599,11403776.334418492,1645912.4401915597,437217130.9899743
1237000000,50165074157.94771,20066029663.17908,5722732198.240174,1935781505.9806762,472911163.4830887,184558146.6401929,11435592.723913295,1650509.4409691535,438863043.4301659
1238000000,50191273375.16139,20076509350.064556,5729903846.972644,1939489464.503035,474118229.941959,185071822.2629005,11467464.362424113,1655114.4349063565,440513552.87113506
